title,content,address,label,user_name,user_id,like_count,collect_count,comment_count,share_count,create_time,post_id,ip_localtion,post_image,post_type
, ,https://www.xiaohongshu.com/user/profile/6785c420000000000803c693?xsec_token=AB3M3QnLppS6k151qc2K92l2hVR0DuEmvCxoz_gdmVtQk=&xsec_source=pc_note,Tattoo#tiktok_refugee,Franky Blanco,6785c420000000000803c693,2,0,2,0,1/14/2025 23:14,67867f3d000000000b033886,U.S.,https://sns-img-qn.xhscdn.com/1040g2sg31cl18paogu005ps5ogg27hkjelvvks0?imageView2/format/png,video
First Post from a tiktok refugee,love mashing up music! stay tuned for more!   ,https://www.xiaohongshu.com/user/profile/67847eca000000000801bbb5?xsec_token=ABtvPtwbTu4HUSyJ_tUKgWvhXwUHXTGLoYNUGM-o5fLWg=&xsec_source=pc_note,tiktokrefugee#music#mashup,AyAyRon,67847eca000000000801bbb5,2,0,6,0,1/14/2025 22:22,6786731a000000001703ef3a,U.S.,https://sns-img-hw.xhscdn.com/1040g00831ckvnk9110505ps4fr523etlrp75q9o?imageView2/format/png,video
TikTok Refugee,I guess this is where we at now??? Hey yall😅,https://www.xiaohongshu.com/user/profile/6784ce64000000000801c39a?xsec_token=ABtvPtwbTu4HUSyJ_tUKgWvqYaYPGalC2oESNU0IkJGO0=&xsec_source=pc_note,,Ziah,6784ce64000000000801c39a,2,0,2,0,1/13/2025 20:33,67850837000000001800e2ec,U.S.,https://sns-img-bd.xhscdn.com/1040g2sg31cjjfsbe0m005ps4ppi23gsqudp7h20?imageView2/format/png,normal
TikTok Refugee,"Hello! I’m Antonio, a 51 year old TikTok Refugee from Florida, USA. Perhaps you’ve heard of Florida, the Land of Dystopian DeSantis?
  ",https://www.xiaohongshu.com/user/profile/6784cb64000000000801c38c?xsec_token=ABtvPtwbTu4HUSyJ_tUKgWvmnLoz9VEuwmnIswR6YLL3k=&xsec_source=pc_note,tiktok#american#unitedstates,UnapologeticRaven,6784cb64000000000801c38c,2,0,5,0,1/13/2025 16:32,6784cf96000000000b038189,U.S.,https://sns-img-qn.xhscdn.com/1040g00831cjcimebh6005ps4pdi23gscpfna3oo?imageView2/format/png,normal
crypto,"Comment the word ""GROW"" for my private community where I post my crypto trades
( Comment ""CRYPTO"" to get free $15 when signing up using my link
These are the 3 cryptos I bought for November
1 Artificial Super Intelligence Alliance
2 Sei
3 Virtual Protocol
#tiktok[话题]# #tiktokban[话题]# #tiktokrefugee[话题]# education purpose only#vlog[话题]# 在我发布加密货币交易的私人社区评论“GROW”一词
（使用我的链接注册时评论“CRYPTO”可免费获得 15 美元
这是我 11 月购买的 3 种加密货币
1 人工智能超级联盟
2 Sei
3 虚拟协议",https://www.xiaohongshu.com/user/profile/678d5c2e000000000e01e5c4?xsec_token=AB_kQ2bABZ4PvfE_XgtTKd0R2sbsV9R36KTqdk-XTGaNE=&xsec_source=pc_note,tiktok#tiktokban#tiktokrefugee#vlog,ericnomics,678d5c2e000000000e01e5c4,2,0,1,1,2/28/2025 7:44,67c0f8dc000000000b016a74,U.S.,https://sns-img-qc.xhscdn.com/1040g00831ee3ji3ggu105psdbgn3jpe4qm3c2d8?imageView2/format/png,video
,"TikTok Refugee here from the Bronx, NY.      ",https://www.xiaohongshu.com/user/profile/6785b6f7000000000803db93?xsec_token=AB3M3QnLppS6k151qc2K92lwF1Ol98jbskpHY9fjAcimE=&xsec_source=pc_note,TikTiokRefugee#Refugee#QueenDeLyte#Bronx#TikTok#UnitedStates,QueenDeLyte,6785b6f7000000000803db93,2,0,5,1,1/14/2025 22:39,67867731000000000800f8eb,U.S.,https://sns-img-qn.xhscdn.com/1040g00831cktebr8g86g5ps5mrri7msjo2cfu1o?imageView2/format/png,video
,  ,https://www.xiaohongshu.com/user/profile/6786807a000000000803caf3?xsec_token=ABnicVxNlBwr4MRvdoiQ_jUDGmkCqV29KgpmMihtjruJM=&xsec_source=pc_note,tiktok#tiktokban#tiktok_refugee,Skyler,6786807a000000000803caf3,2,0,2,0,1/14/2025 23:56,67868913000000001801245c,U.S.,https://sns-img-qc.xhscdn.com/1040g00831cl2bdpe0c0g5ps6g1t27injlqmn5o8?imageView2/format/png,normal
Day29❗️浏览量突破5万?!震惊*,"Little Old Moi?!小老我！[哇R][害羞R]
Honestly doesn't seem like I have anything interesting to say, so a big thank you to people for visiting! [飞吻R] 老实说，我似乎没什么有趣的话要说，非常感谢人们的来访![飞吻R]
#tiktokrefugees话题[话题]# #american[话题]# #谢谢大家喜欢[话题]# #感谢大家支持[话题]#",https://www.xiaohongshu.com/user/profile/67888909000000000801ba3e?xsec_token=AB8rX7GeTxbwfmeNASkiatp9KbMUOC9BEjFxjw4_fR6Xc=&xsec_source=pc_note,tiktokrefugees话题#american#谢谢大家喜欢#感谢大家支持,Hibble(:,67888909000000000801ba3e,2,0,0,0,3/2/2025 9:43,67c3b7aa000000002a003537,U.S.,"https://sns-img-qn.xhscdn.com/1040g00831egqbg20g85g5ps8h44i3ehu4ohal2g?imageView2/format/png
https://sns-img-hw.xhscdn.com/1040g00831egqbg20g84g5ps8h44i3ehu11e3ei8?imageView2/format/png",normal
Work bon fire?,#Tiktokrefugee[话题]#,https://www.xiaohongshu.com/user/profile/6788871c000000000801818f?xsec_token=AB4aayMFgQHQ5nCg_a33IhRHu6e8ir94h42o8_gn6euQI=&xsec_source=pc_note,Tiktokrefugee,Austin Bitikofer,6788871c000000000801818f,2,0,0,0,2/26/2025 9:33,67be6f7e0000000009014056,U.S.,https://sns-img-hw.xhscdn.com/1040g2sg31ebla1rb107g5ps8gse230cf4llarig?imageView2/format/png,video
你好，认识一下 🙋‍♀️,"TikTok refugee from the US. I’m a Swiftie, Poly, Pagan, Queer, F*** Convicted Felon 47 ",https://www.xiaohongshu.com/user/profile/678525c5000000000801937e?xsec_token=AB3M3QnLppS6k151qc2K92l23FuSC9Ou45Sx-0JPo5ax0=&xsec_source=pc_note,有想法轻松发,Maze,678525c5000000000801937e,2,0,8,0,1/13/2025 23:00,67852a8b0000000001003a1e,U.S.,https://sns-img-hw.xhscdn.com/1040g00831cjnlvp9gs005ps54n2i34rumfeo7co?imageView2/format/png,normal
,"Economic Blackout February 28th
#tiktok_refugee[话题]# #tiktokban[话题]#",https://www.xiaohongshu.com/user/profile/67849a5d00000000040296ab?xsec_token=ABCazjjh2DcjbB-AzB32Rw4HvS7cJlotrWYkYs0rTEJio=&xsec_source=pc_note,tiktok_refugee#tiktokban,Clark Kent,67849a5d00000000040296ab,1,0,1,0,2/13/2025 0:14,67acc8e6000000001800d02c,U.S.,https://sns-img-hw.xhscdn.com/1040g2sg31dqdoiac0mkg5ps4j9eh55lb7p3okko?imageView2/format/png,normal
🌸 你好 🌸,"hi everyone! follow for a follow! 🩷
   ",https://www.xiaohongshu.com/user/profile/678498fd000000000803cfc5?xsec_token=ABtvPtwbTu4HUSyJ_tUKgWvn5JI8XNqRn_rAph4N6PdIk=&xsec_source=pc_note,americans#tiktok#民生新闻#refugee,小红薯678502B9,678498fd000000000803cfc5,1,0,0,0,1/14/2025 11:23,6785d8cc000000001800d5d7,U.S.,"https://sns-img-bd.xhscdn.com/1040g00831ckcul5e0k005ps4j3ui7ju57ii6m48?imageView2/format/png
https://sns-img-hw.xhscdn.com/1040g00831ckcul5e0k0g5ps4j3ui7ju5v04fcg0?imageView2/format/png
https://sns-img-hw.xhscdn.com/1040g00831ckcul5e0k105ps4j3ui7ju5717s120?imageView2/format/png",normal
,   ,https://www.xiaohongshu.com/user/profile/67868ce7000000000803f2a1?xsec_token=ABnicVxNlBwr4MRvdoiQ_jUJuJiHPa288c3RIH7QfxF3s=&xsec_source=pc_note,California#tiktok_refugee#biketok#booktok,Tyler.R7,67868ce7000000000803f2a1,1,0,0,0,1/15/2025 0:18,67868e64000000000100a407,U.S.,https://sns-img-qn.xhscdn.com/1040g2sg31cl33sk3gm705ps6hjji7sl1i730i9g?imageView2/format/png,video
Art dump!!!,#oc[话题]# #奥克[话题]# #art[话题]# #艺术[话题]# #digitalart[话题]# #数字艺术[话题]# #tiktok_refugee[话题]# #Animation[话题]# #动画片[话题]# #oc[话题]# #奥克[话题]# #scene[话题]# #场景[话题]#,https://www.xiaohongshu.com/user/profile/678525aa000000000803f5f9?xsec_token=ABKpU4VvRv4lDjdHFyEVhU-9-ZyzwyWCWqeWBmZzGolPQ=&xsec_source=pc_note,oc#奥克#art#艺术#digitalart#数字艺术#tiktok_refugee#Animation#动画片#scene#场景,Pvnk !!,678525aa000000000803f5f9,1,0,0,0,2/28/2025 12:58,67c14262000000000b015d2d,U.S.,"https://sns-img-hw.xhscdn.com/1040g3k031eedignsgs005ps54ml27tfpsichi6o?imageView2/format/png
https://sns-img-hw.xhscdn.com/1040g3k031eedignsgs0g5ps54ml27tfpktepg08?imageView2/format/png
https://sns-img-qc.xhscdn.com/1040g3k031eedignsgs105ps54ml27tfpas7nggo?imageView2/format/png
https://sns-img-qn.xhscdn.com/1040g3k031eedignsgs1g5ps54ml27tfpgd0uut0?imageView2/format/png
https://sns-img-qc.xhscdn.com/1040g3k031eedignsgs205ps54ml27tfpritnkeg?imageView2/format/png
https://sns-img-qn.xhscdn.com/1040g3k031eedignsgs2g5ps54ml27tfp4mf58no?imageView2/format/png
https://sns-img-bd.xhscdn.com/1040g3k031eedignsgs305ps54ml27tfplal0mko?imageView2/format/png
https://sns-img-qc.xhscdn.com/1040g3k031eedignsgs3g5ps54ml27tfplkq6r5o?imageView2/format/png
https://sns-img-qc.xhscdn.com/1040g3k031eedignsgs405ps54ml27tfp3iemuf0?imageView2/format/png
https://sns-img-bd.xhscdn.com/1040g3k031eedignsgs4g5ps54ml27tfpan4bapg?imageView2/format/png",normal
grwm! 🧡,tiktok refugee here 😅      ,https://www.xiaohongshu.com/user/profile/6785b2e6000000000801f50b?xsec_token=AB3M3QnLppS6k151qc2K92l_asHpD-RCteHzPO3opRgRg=&xsec_source=pc_note,GRWM#跟我一起准备#70s#1970s#vintage#outfit,ariah,6785b2e6000000000801f50b,1,0,0,0,1/14/2025 15:56,678618c8000000001703e446,U.S.,https://sns-img-qc.xhscdn.com/1040g00831ckkogfq0se05ps5mbj23t8bicb99l8?imageView2/format/png,video
,"So if Douyin is y’all’s Tiktok is the atmosphere the same as rednote? I’ve wanted to possibly download it but I’m worried it could be more cutthroat than this easy relaxed relationship i’ve cultivated here 😅 what’s the vibe on Douyin? Especially for plus sized creators? 👀
#tiktok_refugee[话题]# #foreign_friend[话题]# #plussize礼服[话题]# #plussize大[话题]# #bbw[话题]# #douyin🎀[话题]# #douyin号[话题]# #american[话题]# #foreigngirl[话题]#",https://www.xiaohongshu.com/user/profile/67888cf2000000000801ffeb?xsec_token=AB8rX7GeTxbwfmeNASkiatp1a31L5e51C--LjxAVkAL94=&xsec_source=pc_note,tiktok_refugee#foreign_friend#plussize礼服#plussize大#bbw#douyin🎀#douyin号#american#foreigngirl,魔鬼宝贝,67888cf2000000000801ffeb,1,0,9,0,2/28/2025 7:47,67c0f978000000000b016b4f,U.S.,https://sns-img-bd.xhscdn.com/1040g3k831ee4h6780u705ps8hjp23vvbf35mcjo?imageView2/format/png,normal
,,https://www.xiaohongshu.com/user/profile/6785a0c1000000000803c53b?xsec_token=AB3M3QnLppS6k151qc2K92lznq9nzMur8gMOzqke54Rh8=&xsec_source=pc_note,tiktok_refugee,levilee0108,6785a0c1000000000803c53b,1,0,1,0,1/15/2025 0:07,67868bd9000000002001e652,U.S.,https://sns-img-hw.xhscdn.com/1040g00831cl2q3cbgm005ps5k30i7h9r9os34cg?imageView2/format/png,normal
Welcome to America,#tiktokrefugees[话题]# #tiktokrefugees话题[话题]#,https://www.xiaohongshu.com/user/profile/678513c5000000000500f68f?xsec_token=ABKpU4VvRv4lDjdHFyEVhU-3yslKlBoZZZLYepZRyGtQU=&xsec_source=pc_note,tiktokrefugees#tiktokrefugees话题,Perileyesouls,678513c5000000000500f68f,1,0,2,0,2/20/2025 4:09,67b63a5c000000001201c949,U.S.,https://sns-img-qn.xhscdn.com/1040g00831e3kqte70m5g5ps52f2h9tkfpj4vl8g?imageView2/format/png,video
您在哪里网购？,"🫰🏼
#shopping[话题]# #recommendations[话题]#  #tiktokrefugee[话题]#  #onlineshopping[话题]#",https://www.xiaohongshu.com/user/profile/677f35ee000000000801b8f2?xsec_token=ABmItgDwtYJZ50W1oaN2yIEksGXy8ypBgpOU6GLEb8g44=&xsec_source=pc_note,shopping#recommendations#tiktokrefugee#onlineshopping,DilligafDear,677f35ee000000000801b8f2,1,0,4,0,2/28/2025 3:04,67c0b726000000000d015c6c,U.S.,https://sns-img-qn.xhscdn.com/1040g2sg31eds940a0mcg5prv6nn23e7i68nbcu0?imageView2/format/png,normal
skibidi sigma,liking this so far     [自拍R],https://www.xiaohongshu.com/user/profile/678664900000000008019ad4?xsec_token=ABnicVxNlBwr4MRvdoiQ_jUJQlkNTSMHk6KdlnZfWSUvs=&xsec_source=pc_note,电视人#american_refugees#没见过American和refugee连一起#tiktok自然流账号定制#tiktok,m4lachii_,678664900000000008019ad4,1,0,1,0,1/14/2025 23:47,6786871f0000000020018833,U.S.,https://sns-img-hw.xhscdn.com/1040g00831cl27kbagm005ps6ci8236mkfgrl27o?imageView2/format/png,normal
TikTok 难民的爱好,"TikTok 难民的爱好
#Hobby[话题]# #tiktokrefugee[话题]#",https://www.xiaohongshu.com/user/profile/67856703000000000803dd6e?xsec_token=AB-KXFs4x7c0FonnZr9v_nL-CotbykVDOq3Vh8MLLYWTI=&xsec_source=pc_note,Hobby#tiktokrefugee,The Handbag Hauler,67856703000000000803dd6e,1,0,0,0,2/27/2025 0:59,67bf4871000000002802bfb7,U.S.,https://sns-img-bd.xhscdn.com/1040g2sg31ecfmorfgs805ps5cs1i7nbeq9ofuto?imageView2/format/png,video
🥳在小红书赞和收藏破100啦！️️,Thank you! ♥️ Still new here. I’m a TikTok refugee 🙈 but happy to join this community!!!,https://www.xiaohongshu.com/user/profile/6790669a000000000a03da89?xsec_token=ABCtqj94wdIt4fTXA5k7iawK_6kvCwO_KyqS3ZkIdnOl0=&xsec_source=pc_note,,melissarosecooper,6790669a000000000a03da89,1,0,0,0,2/16/2025 6:16,67b11237000000002a002e86,U.S.,https://sns-img-qn.xhscdn.com/1040g3k031dujloe410005psgcqd2nmk9pens4cg?imageView2/format/png,normal
,"I just got here and Im a little confused
  ",https://www.xiaohongshu.com/user/profile/6785e678000000000801f530?xsec_token=AB3M3QnLppS6k151qc2K92l8ornBK6h7Ftbg_xyoo8XTA=&xsec_source=pc_note,tiktok_refugee#tiktokban#whatdoesthisbuttondo,The Ducks Want Revenge,6785e678000000000801f530,1,0,3,0,1/14/2025 23:45,678686a7000000001703e7f5,U.S.,https://sns-img-qn.xhscdn.com/1040g00831cl25p81gue05ps5sps23t9g3g38q6g?imageView2/format/png,normal
,Hello friends      ,https://www.xiaohongshu.com/user/profile/67868725000000000801b16a?xsec_token=ABnicVxNlBwr4MRvdoiQ_jUJ80TELwyl426_BFCCvr4-4=&xsec_source=pc_note,natrue#refugee#tiktok#我的世界老玩家#影像装置艺术#影像,bigturtle,67868725000000000801b16a,1,0,2,0,1/15/2025 0:48,6786954a000000001a01ed87,U.S.,https://sns-img-hw.xhscdn.com/1040g00831cl3urt510005ps6gsii3cbajepcpl8?imageView2/format/png,video
Another Refugee,Hiii everyone please teach me some mandarin… wheres all the refugees at lol!     ,https://www.xiaohongshu.com/user/profile/67856e12000000000801c719?xsec_token=AB3M3QnLppS6k151qc2K92l4_6ph5jxKniZDfq_I08Bbk=&xsec_source=pc_note,tiktok自然流账号定制#refugee#tiktok,Henrry Aguiar,67856e12000000000801c719,1,0,0,0,1/14/2025 15:11,67860e38000000001703c238,U.S.,https://sns-img-bd.xhscdn.com/1040g2sg31ckjfbf1gk705ps5do923hopic7j480?imageView2/format/png,video
,  ,https://www.xiaohongshu.com/user/profile/6786785c000000000801cc84?xsec_token=ABnicVxNlBwr4MRvdoiQ_jUIXNoCbn8TVpbueYbfPTNCA=&xsec_source=pc_note,american#tiktok#tiktok_refugee,Hav,6786785c000000000801cc84,1,0,2,0,1/14/2025 23:00,67867c06000000000b016ee7,U.S.,https://sns-img-hw.xhscdn.com/1040g2sg31cl0rc7v107g5ps6f1e23j4481i2p5g?imageView2/format/png,video
,"想成為跑步的朋友 lake Merced 94112 [偷笑R][偷笑R]
Silent TikTok refugee requesting for running buddies or running group to join near Lake Merced 94112",https://www.xiaohongshu.com/user/profile/640cb9a00000000010025902?xsec_token=ABOiIe7enPyWnGHnj_j10PYd3M6cCObY9YFi4v-TZH17w=&xsec_source=pc_note,,Buzidao59282,640cb9a00000000010025902,1,0,1,0,2/26/2025 11:13,67be86e20000000029037a89,U.S.,https://sns-img-hw.xhscdn.com/1040g00831ebo6mbv10005p0cn6g44m828dn56uo?imageView2/format/png,normal
tiktok refugee what’s going on🔥🔥🔥🔥,  ,https://www.xiaohongshu.com/user/profile/6785c9ed00000000080181c9?xsec_token=AB3M3QnLppS6k151qc2K92l7yC8g0_iYr2Rajez6XlB2I=&xsec_source=pc_note,fyp#tiktok_refugee#tiktokban,Kassandra Arroyo,6785c9ed00000000080181c9,1,0,0,1,1/14/2025 23:14,67867f4300000000200167a5,U.S.,https://sns-img-qc.xhscdn.com/1040g00831cl17eslgm0g5ps5p7mi30e9krulgvg?imageView2/format/png,video
解压视频！好看爱看！,﻿#慢动作[话题]#﻿ ﻿#tiktokrefugee[话题]#﻿ ﻿#tiktok[话题]#﻿ ﻿#分享[话题]#﻿,https://www.xiaohongshu.com/user/profile/6788f43e000000000e01f2c7?xsec_token=AB4aayMFgQHQ5nCg_a33IhREB_DanmfRKa5DsS_8lcInM=&xsec_source=pc_note,慢动作#tiktokrefugee#tiktok#分享,Legendaryshots传奇玩家,6788f43e000000000e01f2c7,1,0,0,0,2/14/2025 11:26,67aeb7ee000000001800c0de,U.S.,https://sns-img-hw.xhscdn.com/spectrum/1040g0k031dsa2hn30c2g5ps8ugv3jsm7b20904o?imageView2/format/png,video
,  ,https://www.xiaohongshu.com/user/profile/678584ff00000000080184b4?xsec_token=AB3M3QnLppS6k151qc2K92lz8DVtKmwcVgfMiwTZ9hwWM=&xsec_source=pc_note,tiktok_refugee#English#lost,Janette,678584ff00000000080184b4,1,0,2,0,1/14/2025 22:56,67867b06000000000b032988,U.S.,https://sns-img-bd.xhscdn.com/1040g3k031cl0nhtgge005ps5gjvi315kq9kei68?imageView2/format/png,normal
Help a tiktok refugee? <3,#tiktokrefugee[话题]# #tiktok_refugee[话题]# #friend[话题]# #help[话题]#,https://www.xiaohongshu.com/user/profile/6785ca81000000000803d038?xsec_token=ABKpU4VvRv4lDjdHFyEVhU--3E05z22pAh8lD_aQQHB8o=&xsec_source=pc_note,tiktokrefugee#tiktok_refugee#friend#help,Rin,6785ca81000000000803d038,1,0,0,0,3/1/2025 3:44,67c2120a000000000603c6ff,U.S.,https://sns-img-qc.xhscdn.com/1040g00831ef6td57gk6g5ps5pa0i7k1osam1bv0?imageView2/format/png,normal
晒一下我买菜的账单（二）,"这实际是上个帖子中账单前一周的账单。同样的有Doordash的$50优惠，总价应该是小$100，再加税，我给了速递员$10多点的小费。我是因为Doordash有活动才让人送菜，不然都是自己顺路买菜。位置还是芝加哥城区，店还是Aldi。我觉得我的买菜账单看起来便宜主要是因为我不爱买processed food，或者速冻食品、零食。我买的都是新鲜蔬菜水果蛋奶肉和主食，因为我有时间做饭。很多美国人图方便或者没有时间做饭，吃的很不健康而且更贵。其实就是快餐店也比自己买新鲜食品要贵得多，而超市买加工过的食品也比新鲜食品贵。当然我们也很幸运能够生活在这个非常walkable的城区，周围有好几个超市，所以能方便的买到新鲜食材。在美国有不少food dessert，特别是比较低收入的城市街区和一些比较偏远的地方，买新鲜食材很不方便。所以我们家这样的也只能代表一部分人吧。事实上，美国越穷的人生活成本越高，极不合理。
#物价[话题]#   #消费[话题]#   #超市分享[话题]#   #tiktokrefugee[话题]#   #tiktok_refugee[话题]#   #对账[话题]#   #对账单[话题]#",https://www.xiaohongshu.com/user/profile/635d3ae8000000001901d5c2?xsec_token=ABzdmm1SlCMYavEqOr28FM-LnRC-v4lt9EvlLSSu0y98M=&xsec_source=pc_note,物价#消费#超市分享#tiktokrefugee#tiktok_refugee#对账#对账单,普通路人,635d3ae8000000001901d5c2,1,0,3,0,2/1/2025 3:45,679d2843000000001703bad0,U.S.,"https://sns-img-qn.xhscdn.com/1040g00831db49d1vgu1g5oqt7bk6ble2826gftg?imageView2/format/png
https://sns-img-qn.xhscdn.com/1040g00831db49d1vgu205oqt7bk6ble22oc9k5o?imageView2/format/png
https://sns-img-hw.xhscdn.com/1040g00831db49d1vgu2g5oqt7bk6ble2rm4qsng?imageView2/format/png
https://sns-img-qc.xhscdn.com/1040g00831db49d1vgu305oqt7bk6ble2lun8el0?imageView2/format/png",normal
Me hi new world hope can make friends💗,    ,https://www.xiaohongshu.com/user/profile/678599e6000000000803c5be?xsec_token=AB3M3QnLppS6k151qc2K92lx8koSZ_7ZjAr-k6pNqfaVs=&xsec_source=pc_note,06#hello#texas#崭新的一年#tiktok_refugee,Kayla m,678599e6000000000803c5be,1,0,0,0,1/14/2025 23:19,67868091000000001703f460,U.S.,"https://sns-img-hw.xhscdn.com/1040g00831cl1ckoo10005ps5j7j27hduirvnufo?imageView2/format/png
https://sns-img-qn.xhscdn.com/1040g00831cl1ckoo100g5ps5j7j27hdua08f3sg?imageView2/format/png
https://sns-img-bd.xhscdn.com/1040g00831cl1ckoo10105ps5j7j27hduu1au940?imageView2/format/png
https://sns-img-qn.xhscdn.com/1040g00831cl1ckoo101g5ps5j7j27hdu8sfe6p8?imageView2/format/png
https://sns-img-hw.xhscdn.com/1040g00831cl1ckoo10205ps5j7j27hdugu0c8go?imageView2/format/png",normal
,   ,https://www.xiaohongshu.com/user/profile/678521be0000000008019545?xsec_token=AB3M3QnLppS6k151qc2K92l9whbmCmbYTkZ20DXv6uULY=&xsec_source=pc_note,tiktok#tiktok_refugee#tiktokban#自来卷女孩,emily dumes,678521be0000000008019545,1,0,0,0,1/15/2025 0:29,678690fb000000000203d179,U.S.,https://sns-img-qc.xhscdn.com/1040g00831cl3e28q0k005ps546v235a544tiev0?imageView2/format/png,video
,"Does anyone want to be friends/moots?
	
有人想成为朋友/参加模拟法庭吗？
	
#moots4moots[话题]# #moots[话题]# #tiktokrefugees话题[话题]#  #friend友情[话题]#",https://www.xiaohongshu.com/user/profile/6787051300000000080194d8?xsec_token=ABW78lzQ8ziq7gdQKIM_cXcNzyvjezc77ABHX8xKc5S9E=&xsec_source=pc_note,moots4moots#moots#tiktokrefugees话题#friend友情,CallMeKy,6787051300000000080194d8,1,0,0,0,3/2/2025 6:25,67c3893e000000000703525e,U.S.,https://sns-img-hw.xhscdn.com/1040g00831egkn25d0s6g5ps70k9i356othbfclo?imageView2/format/png,normal
#Tiktok refugee,"
 ban
",https://www.xiaohongshu.com/user/profile/6785aa10000000000803ecd0?xsec_token=AB3M3QnLppS6k151qc2K92lzaj2T8ZmHjPozcFD7-rsDI=&xsec_source=pc_note,官宣闺蜜#tiktok#tiktok首发,Elaine O,6785aa10000000000803ecd0,1,0,0,0,1/15/2025 0:16,67868df9000000000b022be5,U.S.,https://sns-img-qc.xhscdn.com/1040g00831cl31t0p0m005ps5l8827r6gk5an9o8?imageView2/format/png,video
Pink lady,#Girl[话题]# #teen[话题]# #tiktok[话题]# #fyp[话题]# #mutuals[话题]# #tiktok_refugee[话题]# #life[话题]#,https://www.xiaohongshu.com/user/profile/6796d886000000000a03c352?xsec_token=ABa1IAf-rjkGHrWFkaTP8qv2glruSm2L_xpJ54NejJzfQ=&xsec_source=pc_note,Girl#teen#tiktok#fyp#mutuals#tiktok_refugee#life,Haiileighhh,6796d886000000000a03c352,1,0,0,0,3/2/2025 9:18,67c3b1c8000000000900c45d,U.S.,https://sns-img-qc.xhscdn.com/1040g3k031egpkv35gu005psmr232ngqij4gcp98?imageView2/format/png,normal
,"hi, i came from tiktok and i want to have new friends on this platform[doge]",https://www.xiaohongshu.com/user/profile/678656a4000000000801f036?xsec_token=ABnicVxNlBwr4MRvdoiQ_jUFPfT5SYCzkNRpdrFUnHatA=&xsec_source=pc_note,tiktok_refugee,amelia,678656a4000000000801f036,1,0,4,0,1/15/2025 0:04,67868af5000000000b0215e3,U.S.,https://sns-img-qc.xhscdn.com/1040g3k031cl2l9l2gm005ps6aqi23s1mvrrjvm0?imageView2/format/png,normal
对于tiktok refugee的一些看法,"以下纯属个人观点
我之前一直觉得一个app应该有一种文化。在此之前刷xhs我觉得是一种放松，一种相同文化分享的过程，不论是只有中国人才懂的梗，还是一些只有在中国，或者中国人群体里才会有的问题的讨论，能让我感受到接纳，和回家的感觉。但自从tiktok要被ban，all of sudden主页推荐全是英文，全都是外国人，我会有种奇怪的感受，xhs成为了一个四不像，这里又不是tiktok，还是能看到很多中文内容，但也不是我原来喜欢的小红书，有太多系统推荐，带有tiktok refugee tag的post，觉得有些许遗憾与难过。
	
看到有些朋友讲到关于语言文化自信的东西，我个人是很赞成的，中国文化性的东西，比如说小红书，就应该叫做xiaohongshu，而不是改名rednote。汉子被翻译成chinese character，红包被翻译成red pocket，为什么他们不能就是原本自己的拼音来作为他们的英文名呢？这方面日本韩国都做得很好，让英语母语者去学习他们语言的发音，不存在非要找个英文名的问题。
	
同样的道理，我不认为我们应该为了照顾这些tiktok refugee而在评论里发英文，post是全英文，直播也在说英文。我不想上升到海外华人所受到的各种不平等待遇，但是在自己国家的app上面难道不应该让其他人来学习中文吗？如果看不懂，不愿意学习，那这个app就不适合你。xhs如果有一天出海外版了，那是另一个故事，但现在我们在的就是中国版，那就该说中文，不应该让主流语言变化。
  ",https://www.xiaohongshu.com/user/profile/60d29c52000000000101c090?xsec_token=ABjxAOTtPj0XaaF6QxQZSL5mcUiaebL6Ext8VR1rPpZ9c=&xsec_source=pc_note,tiktokrefugee#小红书#文化自信,💭,60d29c52000000000101c090,1,0,0,0,1/14/2025 11:24,6785d8e1000000000b023d45,U.S.,https://sns-img-bd.xhscdn.com/1040g3k031ckci9i00s005o6ijh90bg4gihv6ib0?imageView2/format/png,normal
